Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.2853,       120.39972
       2.0,       0.39685,       0.39496,       166.68065
       3.0,       0.39685,       0.39815,       168.02967
       4.0,       0.39685,       0.39578,       167.02603
       5.0,       0.4252,       0.39605,       167.14257
       6.0,       0.4252,       0.41963,       177.09283
       7.0,       0.4252,       0.42461,       179.19511
       8.0,       0.4252,       0.42445,       179.12837
       9.0,       0.4252,       0.42434,       179.07928
      10.0,       0.45827,       0.42435,       179.0867
      11.0,       0.45827,       0.45202,       190.75996
      12.0,       0.45827,       0.4577,       193.15888
      13.0,       0.45827,       0.45747,       193.06142
      14.0,       0.45827,       0.45735,       193.0095
      15.0,       0.50551,       0.45737,       193.02186
      16.0,       0.50551,       0.4972,       209.83165
      17.0,       0.50551,       0.50509,       213.15864
      18.0,       0.50551,       0.50469,       212.99196
      19.0,       0.50551,       0.50454,       212.92733
      20.0,       0.55748,       0.5046,       212.95134
      21.0,       0.55748,       0.54882,       231.61479
      22.0,       0.55748,       0.5572,       235.15156
      23.0,       0.55748,       0.5567,       234.94073
      24.0,       0.55748,       0.55656,       234.87822
      25.0,       0.62835,       0.55661,       234.90012
      26.0,       0.62835,       0.61745,       260.57671
      27.0,       0.62835,       0.62836,       265.17962
      28.0,       0.62835,       0.62753,       264.83036
      29.0,       0.62835,       0.62734,       264.75055
      30.0,       0.71811,       0.62741,       264.7788
      31.0,       0.71811,       0.7053,       297.65111
      32.0,       0.71811,       0.71839,       303.1768
      33.0,       0.71811,       0.71719,       302.6672
      34.0,       0.71811,       0.71699,       302.58351
      35.0,       0.85039,       0.71707,       302.61812
      36.0,       0.85039,       0.8333,       351.67055
      37.0,       0.85039,       0.85132,       359.27697
      38.0,       0.85039,       0.8493,       358.42306
      39.0,       0.85039,       0.8491,       358.3369
      40.0,       1.05354,       0.84923,       358.39199
      41.0,       1.05354,       1.03051,       434.89628
      42.0,       1.05354,       1.05573,       445.53976
      43.0,       1.05354,       1.05227,       444.08127
      44.0,       1.05354,       1.05216,       444.0343
      45.0,       1.41732,       1.05239,       444.13036
      46.0,       1.41732,       1.38347,       583.85532
      47.0,       1.41732,       1.42266,       600.39071
      48.0,       1.41732,       1.41578,       597.4889
      49.0,       1.41732,       1.41593,       597.55388
      50.0,       2.28189,       1.41627,       597.69514
      51.0,       2.28189,       2.22562,       939.25863
      52.0,       2.28189,       2.29661,       969.21677
      53.0,       2.28189,       2.2789,       961.74277
      54.0,       2.28189,       2.28048,       962.41057
      55.0,       8.04567,       2.28096,       962.61222
      56.0,       8.04567,       8.01093,       3380.78178
      57.0,       8.04567,       8.12624,       3429.44398
      58.0,       8.04567,       8.02454,       3386.52465
      59.0,       8.04567,       8.04701,       3396.00664
      60.0,       8.05039,       8.04482,       3395.0828
      61.0,       8.05039,       8.04951,       3397.0636
      62.0,       8.0504,       8.04963,       3397.1134
      63.0,       8.05039,       8.04952,       3397.06678
      64.0,       8.05039,       8.04954,       3397.07738
      65.0,       2.28189,       8.04955,       3397.07914
      66.0,       2.28189,       2.33882,       987.03267
      67.0,       2.28189,       2.17883,       919.51172
      68.0,       2.28189,       2.29467,       968.39959
      69.0,       2.28189,       2.28246,       963.24576
      70.0,       1.41732,       2.28059,       962.45931
      71.0,       1.41732,       1.47227,       621.32772
      72.0,       1.41733,       1.40096,       591.23679
      73.0,       1.41732,       1.41778,       598.33257
      74.0,       1.41732,       1.41722,       598.09596
      75.0,       1.05354,       1.41657,       597.82439
      76.0,       1.05354,       1.08552,       458.11391
      77.0,       1.05355,       1.04663,       441.69824
      78.0,       1.05354,       1.05306,       444.41287
      79.0,       1.05354,       1.05321,       444.47644
      80.0,       0.85039,       1.05287,       444.33342
      81.0,       0.85041,       0.87154,       367.80653
      82.0,       0.85039,       0.84652,       357.24779
      83.0,       0.85041,       0.8497,       358.59399
      84.0,       0.85039,       0.84997,       358.70523
      85.0,       0.71811,       0.84976,       358.61624
