Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.22549,       156.00962
       2.0,       0.39685,       0.36865,       255.0602
       3.0,       0.39685,       0.39727,       274.86114
       4.0,       0.39685,       0.39621,       274.12659
       5.0,       0.4252,       0.39552,       273.64985
       6.0,       0.4252,       0.4157,       287.60974
       7.0,       0.4252,       0.42303,       292.67739
       8.0,       0.4252,       0.42405,       293.38368
       9.0,       0.4252,       0.42392,       293.2954
      10.0,       0.45827,       0.42389,       293.27774
      11.0,       0.45827,       0.44751,       309.61784
      12.0,       0.45827,       0.45594,       315.45182
      13.0,       0.45827,       0.45705,       316.22168
      14.0,       0.45827,       0.4569,       316.11221
      15.0,       0.50551,       0.45688,       316.10161
      16.0,       0.50551,       0.49098,       339.69181
      17.0,       0.50551,       0.50286,       347.91307
      18.0,       0.50551,       0.50431,       348.91247
      19.0,       0.50551,       0.50409,       348.76415
      20.0,       0.55748,       0.50408,       348.75709
      21.0,       0.55748,       0.54206,       375.0312
      22.0,       0.55748,       0.55493,       383.93756
      23.0,       0.55748,       0.55632,       384.90165
      24.0,       0.55748,       0.55606,       384.71801
      25.0,       0.62835,       0.55605,       384.71448
      26.0,       0.62835,       0.60847,       420.97912
      27.0,       0.62835,       0.62557,       432.81306
      28.0,       0.62835,       0.62722,       433.95726
      29.0,       0.62835,       0.62685,       433.69946
      30.0,       0.71811,       0.62685,       433.69593
      31.0,       0.71811,       0.69419,       480.29011
      32.0,       0.71811,       0.71526,       494.86447
      33.0,       0.71811,       0.71697,       496.04751
      34.0,       0.71811,       0.71648,       495.70849
      35.0,       0.85039,       0.71648,       495.71202
      36.0,       0.85039,       0.81738,       565.51853
      37.0,       0.85039,       0.84737,       586.26943
      38.0,       0.85039,       0.84923,       587.55842
      39.0,       0.85039,       0.8485,       587.04635
      40.0,       1.05354,       0.84853,       587.06754
      41.0,       1.05354,       1.00668,       696.49005
      42.0,       1.05354,       1.0506,       726.87832
      43.0,       1.05354,       1.0523,       728.0543
      44.0,       1.05354,       1.0512,       727.29503
      45.0,       1.41732,       1.0513,       727.36213
      46.0,       1.41732,       1.34204,       928.51096
      47.0,       1.41732,       1.41538,       979.25461
      48.0,       1.41732,       1.41594,       979.65013
      49.0,       1.41732,       1.41421,       978.44944
      50.0,       2.28189,       1.41454,       978.67545
      51.0,       2.28189,       2.13224,       1475.23149
      52.0,       2.28189,       2.28661,       1582.03365
      53.0,       2.28189,       2.28052,       1577.82414
      54.0,       2.28189,       2.27783,       1575.96306
      55.0,       8.04567,       2.27903,       1576.78942
      56.0,       8.04567,       7.47113,       5169.04709
      57.0,       8.04567,       8.14619,       5636.09773
      58.0,       8.04567,       8.03404,       5558.50081
      59.0,       8.04567,       8.03992,       5562.56906
